PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Deck,Room,Side
5706_02,0,False,2,9.0,False,0.0,0.0,0.0,0.0,,True,6,926,1
5707_01,0,False,2,15.0,False,0.0,0.0,973.0,29.0,0.0,True,5,1091,1
5709_01,1,False,2,33.0,False,0.0,4372.0,0.0,4103.0,0.0,True,2,215,1
5710_01,0,False,2,61.0,False,0.0,166.0,1080.0,0.0,16.0,True,5,1092,1
5711_01,0,False,2,19.0,False,,0.0,0.0,692.0,164.0,False,5,1183,0
5712_01,1,True,2,61.0,False,0.0,0.0,0.0,0.0,0.0,True,4,371,1
5713_01,0,False,2,42.0,False,0.0,29.0,317.0,434.0,45.0,True,6,915,0
5714_01,0,False,2,4.0,False,0.0,0.0,0.0,0.0,0.0,False,6,916,0
5714_02,0,False,2,12.0,False,0.0,0.0,0.0,0.0,0.0,True,6,916,0
5714_03,0,False,2,0.0,False,0.0,0.0,0.0,0.0,0.0,True,6,916,0
5714_04,0,True,2,19.0,False,0.0,0.0,0.0,0.0,0.0,True,6,916,0
5714_05,0,True,2,27.0,False,0.0,0.0,0.0,0.0,0.0,True,6,916,0
5716_01,0,False,1,29.0,False,0.0,173.0,0.0,0.0,1155.0,True,5,1093,1
5717_01,0,False,2,59.0,False,0.0,664.0,0.0,144.0,141.0,True,6,917,0
5718_01,0,True,2,20.0,False,0.0,0.0,0.0,0.0,0.0,True,6,927,1
5719_01,0,False,2,70.0,False,390.0,0.0,0.0,0.0,518.0,True,6,918,0
5719_02,0,True,2,3.0,False,0.0,0.0,0.0,0.0,0.0,False,6,918,0
5721_01,1,True,2,37.0,False,0.0,0.0,0.0,0.0,0.0,True,1,219,1
5721_02,1,False,2,58.0,False,0.0,1975.0,598.0,7.0,3726.0,False,1,219,1
5722_01,0,False,2,44.0,False,69.0,0.0,17.0,176.0,2105.0,False,6,928,1
5723_01,2,True,2,24.0,False,0.0,0.0,0.0,0.0,0.0,False,4,372,1
5724_01,0,True,1,20.0,False,0.0,0.0,0.0,0.0,0.0,True,6,919,0
5725_01,0,False,2,24.0,False,156.0,0.0,364.0,489.0,383.0,True,5,1094,1
5726_01,1,True,0,27.0,False,0.0,0.0,,0.0,0.0,True,1,192,0
5727_01,0,False,0,28.0,False,0.0,0.0,0.0,711.0,0.0,False,6,920,0
5728_01,0,False,2,24.0,False,0.0,217.0,0.0,77.0,510.0,False,5,1185,0
5729_01,2,True,2,29.0,False,0.0,0.0,0.0,0.0,0.0,True,5,1186,0
5730_01,0,False,2,25.0,False,2029.0,1.0,0.0,0.0,121.0,False,5,1187,0
5732_01,0,False,2,20.0,False,0.0,0.0,53.0,2.0,754.0,False,6,921,0
5733_01,0,False,0,34.0,False,0.0,1745.0,6.0,5.0,37.0,True,6,922,0
5733_02,0,False,3,28.0,False,0.0,0.0,0.0,1191.0,109.0,False,5,1188,0
5735_01,0,True,2,27.0,False,0.0,0.0,0.0,0.0,0.0,True,4,362,0
5736_01,0,,2,23.0,False,1.0,,1.0,0.0,618.0,False,5,1189,0
5737_01,1,False,2,39.0,False,0.0,11856.0,13.0,39.0,3.0,True,2,216,1
5737_02,1,False,2,35.0,False,0.0,7636.0,0.0,353.0,705.0,True,2,216,1
5738_01,0,True,2,18.0,False,0.0,0.0,0.0,0.0,0.0,True,6,929,1
5739_01,0,True,2,20.0,False,0.0,0.0,0.0,0.0,0.0,True,6,930,1
5740_01,1,False,2,42.0,False,0.0,16.0,0.0,144.0,7492.0,False,0,52,0
5740_02,1,False,0,32.0,False,70.0,764.0,724.0,547.0,1297.0,False,0,52,0
5742_01,0,False,0,50.0,False,57.0,29.0,0.0,0.0,643.0,False,5,1096,1
5744_01,0,False,2,23.0,False,0.0,37.0,859.0,9.0,1.0,True,6,931,1
5746_01,0,False,2,19.0,False,0.0,,0.0,5381.0,139.0,False,6,932,1
5747_01,0,False,2,29.0,False,715.0,47.0,0.0,0.0,0.0,False,5,1192,0
5748_01,1,False,2,35.0,True,247.0,436.0,459.0,1.0,1984.0,False,0,53,0
5750_01,0,False,2,18.0,False,0.0,625.0,0.0,0.0,356.0,False,4,363,0
5751_01,0,False,1,24.0,False,160.0,20.0,39.0,552.0,1.0,False,6,924,0
5755_01,0,False,2,23.0,False,88.0,0.0,586.0,0.0,0.0,True,6,933,1
5756_01,0,False,2,51.0,False,542.0,0.0,360.0,0.0,0.0,False,5,1194,0
5756_02,0,False,2,42.0,False,439.0,0.0,0.0,0.0,254.0,False,5,1194,0
5756_03,0,False,1,19.0,False,5.0,0.0,0.0,716.0,0.0,False,5,1194,0
5756_04,0,,2,23.0,False,0.0,0.0,0.0,0.0,0.0,False,5,1194,0
5756_05,0,True,2,19.0,False,0.0,0.0,0.0,,0.0,True,5,1194,0
5756_06,0,False,1,22.0,False,158.0,0.0,476.0,0.0,26.0,False,5,1194,0
5756_07,0,False,2,25.0,False,12.0,6.0,2817.0,342.0,0.0,False,8,Unknown,2
5756_08,0,False,1,31.0,False,11.0,0.0,0.0,1912.0,1120.0,False,5,1194,0
5757_01,0,False,2,23.0,False,0.0,0.0,0.0,558.0,1.0,False,5,1195,0
5758_01,0,True,2,22.0,False,0.0,0.0,0.0,0.0,0.0,True,6,934,1
5761_01,1,True,2,55.0,False,0.0,0.0,0.0,0.0,0.0,True,1,220,1
5763_01,0,False,2,40.0,False,0.0,0.0,56.0,1.0,642.0,False,5,1099,1
5763_02,0,False,2,24.0,False,,0.0,0.0,838.0,193.0,False,5,1099,1
5764_01,0,False,2,25.0,False,0.0,0.0,1037.0,8.0,1.0,True,5,1100,1
5765_01,1,False,2,42.0,False,0.0,1871.0,0.0,570.0,199.0,False,2,181,0
5767_01,0,True,1,33.0,False,0.0,0.0,0.0,0.0,0.0,True,6,936,1
5768_01,1,True,2,54.0,False,0.0,0.0,0.0,0.0,0.0,True,1,193,0
5768_02,1,True,0,22.0,False,0.0,0.0,0.0,0.0,0.0,True,1,193,0
5769_01,1,True,2,22.0,False,0.0,0.0,0.0,0.0,0.0,True,1,194,0
5769_02,1,True,0,19.0,False,0.0,0.0,0.0,0.0,0.0,True,1,194,0
5771_01,0,False,2,47.0,False,0.0,868.0,0.0,4.0,,True,6,937,1
5772_01,2,False,0,23.0,False,610.0,858.0,75.0,1358.0,0.0,False,5,1197,0
5773_01,1,True,0,61.0,False,0.0,0.0,0.0,0.0,0.0,True,2,217,1
5776_01,0,False,2,21.0,False,0.0,128.0,209.0,4.0,383.0,False,5,1102,1
5777_01,0,,1,46.0,False,559.0,25.0,,22.0,765.0,False,5,1199,0
5778_01,0,False,2,36.0,False,0.0,0.0,0.0,0.0,907.0,False,6,926,0
5779_01,0,False,2,15.0,False,0.0,706.0,0.0,,0.0,True,6,938,1
5780_01,1,False,2,33.0,False,2233.0,6408.0,,23.0,273.0,True,1,195,0
5780_02,1,True,2,35.0,False,0.0,0.0,0.0,0.0,0.0,True,1,195,0
5780_03,1,True,0,21.0,False,0.0,0.0,0.0,0.0,0.0,True,1,195,0
5781_01,0,False,0,21.0,False,0.0,0.0,0.0,1.0,594.0,False,5,1200,0
5783_01,0,False,0,43.0,False,0.0,1197.0,0.0,223.0,1.0,True,5,1201,0
5785_01,0,False,1,34.0,False,571.0,0.0,0.0,0.0,0.0,False,5,1104,1
5786_01,0,False,1,47.0,False,14.0,3.0,0.0,1720.0,0.0,False,6,928,0
5788_01,2,False,2,27.0,False,850.0,0.0,681.0,1.0,0.0,True,5,1105,1
5790_01,1,False,2,46.0,False,0.0,1068.0,945.0,2587.0,811.0,False,2,218,1
5791_01,0,False,3,46.0,False,183.0,7.0,637.0,182.0,5.0,True,6,941,1
5792_01,1,False,0,40.0,False,0.0,3338.0,0.0,6344.0,199.0,False,1,196,0
5793_01,1,True,0,59.0,False,0.0,0.0,0.0,0.0,0.0,True,4,375,1
5794_01,1,False,2,45.0,False,0.0,1202.0,149.0,1472.0,3379.0,False,3,182,0
5795_01,0,False,1,19.0,False,0.0,95.0,595.0,0.0,0.0,True,5,1106,1
5796_01,2,False,2,32.0,False,6769.0,0.0,,113.0,1.0,False,5,1107,1
5799_01,3,True,0,39.0,False,0.0,0.0,0.0,0.0,0.0,True,5,1108,1
5800_01,0,False,3,40.0,False,661.0,0.0,830.0,0.0,6.0,False,5,1203,0
5802_01,2,False,2,44.0,False,815.0,219.0,22.0,0.0,0.0,True,3,175,1
5804_01,0,True,2,26.0,False,0.0,0.0,0.0,0.0,0.0,False,6,933,0
5806_01,0,False,2,22.0,False,514.0,0.0,2.0,129.0,583.0,False,5,1109,1
5808_01,0,False,2,2.0,False,0.0,0.0,0.0,0.0,0.0,False,6,934,0
5808_02,0,False,2,18.0,False,0.0,3.0,41.0,359.0,393.0,False,5,1204,0
5808_03,0,False,2,53.0,False,751.0,0.0,,7.0,0.0,False,5,1204,0
5809_01,0,False,2,22.0,False,104.0,511.0,254.0,425.0,4.0,False,5,1205,0
5809_02,0,False,2,46.0,False,0.0,98.0,2077.0,0.0,0.0,True,5,1205,0
5810_01,0,True,2,28.0,False,0.0,0.0,0.0,0.0,0.0,True,6,935,0
5810_02,3,False,2,31.0,False,0.0,1489.0,68.0,6.0,0.0,True,4,366,0
5811_01,1,False,0,36.0,False,1.0,4058.0,95.0,0.0,2109.0,False,0,54,0
5811_02,1,False,0,46.0,False,35.0,3953.0,0.0,2108.0,0.0,True,0,54,0
5812_01,0,True,2,0.0,False,0.0,0.0,0.0,0.0,0.0,True,6,943,1
5812_02,0,False,2,3.0,False,0.0,0.0,0.0,0.0,0.0,True,6,943,1
5812_03,0,True,2,12.0,False,0.0,0.0,0.0,0.0,0.0,True,6,943,1
5812_04,0,True,2,2.0,False,0.0,0.0,0.0,0.0,0.0,True,6,943,1
5812_05,0,True,2,41.0,False,0.0,0.0,0.0,0.0,0.0,True,6,943,1
5812_06,0,True,0,11.0,False,0.0,0.0,0.0,0.0,0.0,True,6,943,1
5813_01,0,True,2,41.0,False,0.0,0.0,0.0,0.0,0.0,True,6,936,0
5814_01,2,False,2,17.0,False,513.0,0.0,669.0,0.0,0.0,False,3,176,1
5814_02,2,True,0,21.0,False,0.0,0.0,0.0,0.0,0.0,True,3,176,1
5814_03,2,True,0,21.0,False,0.0,0.0,0.0,0.0,0.0,True,3,176,1
5814_04,2,False,2,27.0,False,89.0,888.0,51.0,5.0,0.0,True,3,176,1
5814_05,2,True,2,54.0,False,0.0,0.0,0.0,0.0,0.0,True,3,176,1
5814_06,2,False,2,15.0,False,2309.0,0.0,1142.0,1.0,10.0,False,3,176,1
5814_07,2,True,3,39.0,False,0.0,0.0,0.0,0.0,0.0,True,3,176,1
5816_01,0,False,2,31.0,False,1.0,0.0,7.0,0.0,387.0,True,6,937,0
5817_01,2,True,2,28.0,False,0.0,0.0,0.0,0.0,0.0,True,5,1111,1
5818_01,0,False,3,21.0,False,3553.0,5.0,0.0,0.0,2.0,False,6,938,0
5819_01,1,True,2,29.0,False,0.0,0.0,0.0,0.0,0.0,True,1,221,1
5820_01,0,,2,45.0,False,112.0,406.0,198.0,0.0,0.0,True,5,1112,1
5821_01,1,False,0,44.0,False,0.0,496.0,99.0,317.0,5615.0,False,2,183,0
5822_01,0,True,2,12.0,False,0.0,0.0,0.0,0.0,0.0,True,6,939,0
5823_01,0,True,0,18.0,False,0.0,0.0,0.0,0.0,0.0,True,6,944,1
5824_01,0,True,0,20.0,False,0.0,0.0,0.0,0.0,0.0,True,6,940,0
5825_01,1,False,2,43.0,False,0.0,8808.0,0.0,580.0,0.0,True,1,198,0
5826_01,3,True,0,46.0,False,0.0,0.0,0.0,0.0,0.0,True,4,367,0
5827_01,0,False,2,53.0,False,0.0,68.0,0.0,920.0,4.0,True,6,945,1
5828_01,0,False,2,21.0,False,621.0,0.0,0.0,0.0,0.0,False,6,941,0
5829_01,0,False,2,23.0,False,0.0,21.0,0.0,0.0,716.0,False,5,1113,1
5831_01,0,False,0,9.0,False,0.0,0.0,0.0,0.0,0.0,False,8,Unknown,2
5834_01,0,False,3,19.0,False,546.0,11.0,0.0,325.0,218.0,False,5,1206,0
5835_01,0,True,1,52.0,False,0.0,0.0,0.0,0.0,0.0,True,6,946,1
5836_01,1,True,0,31.0,False,0.0,0.0,0.0,0.0,0.0,True,1,222,1
5837_01,0,False,2,62.0,False,761.0,15.0,0.0,0.0,,False,5,1114,1
5839_01,1,True,2,27.0,False,0.0,0.0,0.0,0.0,0.0,True,2,219,1
5840_01,0,True,2,23.0,False,0.0,0.0,0.0,0.0,0.0,False,6,946,0
5842_01,1,True,0,28.0,False,0.0,0.0,0.0,0.0,0.0,True,2,220,1
5842_02,1,True,0,27.0,False,0.0,0.0,0.0,0.0,0.0,True,2,220,1
5843_01,0,True,2,58.0,False,0.0,0.0,0.0,0.0,0.0,True,6,947,1
5844_01,0,False,0,24.0,False,0.0,30.0,835.0,0.0,0.0,True,4,369,0
5846_01,2,False,2,27.0,True,149.0,0.0,890.0,9.0,0.0,False,4,376,1
5847_01,0,False,2,33.0,False,36.0,0.0,0.0,1415.0,0.0,False,5,1115,1
5848_01,0,False,3,28.0,False,229.0,761.0,0.0,0.0,6.0,True,4,377,1
5849_01,0,False,2,39.0,False,0.0,0.0,0.0,0.0,1104.0,False,5,1208,0
5852_01,0,False,2,27.0,False,0.0,0.0,0.0,727.0,260.0,False,4,370,0
5854_01,0,False,2,36.0,False,0.0,75.0,106.0,0.0,1903.0,True,5,1117,1
5855_01,0,,2,64.0,False,0.0,623.0,1827.0,0.0,0.0,True,5,1209,0
5855_02,0,False,1,41.0,False,0.0,0.0,687.0,0.0,65.0,True,6,949,0
5856_01,1,True,0,27.0,False,0.0,0.0,0.0,0.0,0.0,True,1,199,0
5856_02,1,True,2,27.0,False,0.0,0.0,0.0,0.0,0.0,True,1,199,0
5857_01,1,False,2,27.0,False,0.0,2.0,64.0,139.0,3831.0,False,4,378,1
5858_01,0,False,0,22.0,False,483.0,0.0,0.0,304.0,21.0,True,6,948,1
5859_01,0,False,3,23.0,False,0.0,456.0,2624.0,912.0,8.0,True,4,371,0
5860_01,2,False,2,40.0,False,7.0,0.0,6.0,1206.0,88.0,False,5,1118,1
5860_02,2,True,2,2.0,False,0.0,0.0,0.0,0.0,0.0,True,5,1118,1
5860_03,2,False,2,0.0,False,0.0,0.0,0.0,0.0,0.0,True,5,1118,1
5861_01,0,False,2,27.0,False,0.0,1774.0,0.0,17.0,13.0,True,6,949,1
5863_01,0,False,0,0.0,False,0.0,0.0,0.0,0.0,0.0,True,6,950,0
5863_02,0,False,2,17.0,False,0.0,566.0,18.0,318.0,0.0,False,5,1210,0
5867_01,0,False,2,45.0,False,,0.0,0.0,1501.0,24.0,False,5,1212,0
5868_01,0,False,2,62.0,False,104.0,53.0,194.0,436.0,0.0,False,4,379,1
5869_01,0,True,0,14.0,False,0.0,0.0,0.0,0.0,0.0,True,6,952,1
5871_01,0,False,0,24.0,False,0.0,1369.0,848.0,0.0,0.0,True,5,1120,1
5874_01,0,True,1,51.0,False,0.0,0.0,0.0,0.0,0.0,True,6,953,1
5875_01,0,False,2,49.0,False,20.0,0.0,0.0,769.0,0.0,False,4,381,1
5876_01,2,False,2,52.0,False,1364.0,131.0,444.0,0.0,0.0,True,3,184,0
5876_02,2,True,0,35.0,False,0.0,0.0,0.0,0.0,0.0,True,5,1213,0
5876_03,2,True,2,22.0,False,0.0,0.0,0.0,0.0,0.0,True,5,1213,0
5877_01,0,False,2,17.0,False,0.0,0.0,1552.0,0.0,,False,5,1121,1
5878_01,1,True,0,47.0,False,0.0,0.0,0.0,0.0,0.0,True,1,224,1
5879_01,2,True,2,25.0,False,0.0,0.0,0.0,0.0,0.0,True,5,1122,1
5880_01,0,True,2,11.0,False,0.0,0.0,0.0,0.0,0.0,True,6,953,0
5882_01,0,False,2,17.0,False,18.0,10.0,73.0,0.0,1049.0,False,5,1214,0
5885_01,0,False,2,41.0,False,8.0,532.0,0.0,0.0,100.0,True,5,1123,1
5885_02,0,False,2,55.0,False,0.0,0.0,0.0,507.0,909.0,True,5,1123,1
5885_03,0,False,2,29.0,False,0.0,2395.0,7.0,20.0,6.0,True,5,1123,1
5885_04,0,False,2,19.0,False,0.0,0.0,0.0,888.0,0.0,False,6,954,1
5885_05,0,True,0,23.0,False,0.0,0.0,0.0,0.0,0.0,True,6,954,1
5885_06,0,False,2,32.0,False,4518.0,914.0,0.0,93.0,0.0,False,6,954,1
5885_07,0,False,2,27.0,False,0.0,0.0,0.0,0.0,1818.0,False,6,954,1
5885_08,0,False,2,25.0,False,0.0,0.0,892.0,0.0,0.0,True,6,954,1
5886_01,2,False,2,24.0,False,10.0,49.0,,1497.0,10.0,False,5,1216,0
5886_02,2,True,2,30.0,False,0.0,0.0,0.0,0.0,0.0,False,4,373,0
5887_01,0,False,1,50.0,False,781.0,2.0,0.0,61.0,0.0,True,4,374,0
5887_02,0,False,3,51.0,False,201.0,574.0,40.0,0.0,11.0,False,5,1217,0
5888_01,2,False,0,27.0,False,1331.0,0.0,0.0,0.0,0.0,False,5,1218,0
5888_02,2,False,2,35.0,False,750.0,0.0,0.0,0.0,1065.0,False,5,1218,0
5889_01,0,False,2,48.0,False,0.0,0.0,790.0,2368.0,1292.0,False,6,954,0
5890_01,0,True,2,27.0,False,0.0,0.0,0.0,0.0,0.0,True,6,955,1
5891_01,0,True,1,19.0,False,0.0,0.0,0.0,0.0,0.0,True,6,955,0
5894_01,0,True,1,18.0,False,0.0,0.0,0.0,0.0,0.0,True,6,957,1
5897_01,1,,0,25.0,False,0.0,0.0,0.0,0.0,0.0,True,2,221,1
5898_01,0,True,0,41.0,False,0.0,0.0,0.0,0.0,0.0,True,6,958,1
5900_01,2,True,2,62.0,False,0.0,,0.0,0.0,0.0,True,5,1220,0
5900_02,2,True,2,30.0,False,0.0,0.0,0.0,0.0,0.0,True,5,1220,0
5900_03,2,True,2,6.0,False,0.0,0.0,0.0,0.0,0.0,True,5,1220,0
5901_01,0,False,0,15.0,False,0.0,40.0,0.0,0.0,839.0,False,5,1221,0
5902_01,2,False,1,34.0,False,162.0,0.0,690.0,28.0,0.0,False,3,177,1
5903_01,0,False,2,34.0,False,223.0,0.0,13.0,514.0,41.0,False,4,376,0
5905_01,0,False,2,23.0,False,16.0,687.0,1.0,1.0,0.0,True,6,959,1
5906_01,0,False,3,51.0,False,0.0,0.0,207.0,347.0,262.0,False,6,957,0
5907_01,0,True,1,63.0,False,0.0,0.0,0.0,0.0,0.0,True,6,960,1
5908_01,0,False,2,42.0,False,84.0,392.0,300.0,0.0,0.0,True,5,1126,1
5909_01,0,False,0,19.0,False,0.0,716.0,0.0,0.0,0.0,True,5,1127,1
5909_02,0,True,2,5.0,False,0.0,0.0,0.0,0.0,0.0,True,6,961,1
5909_03,0,True,0,2.0,False,0.0,0.0,0.0,0.0,0.0,True,6,961,1
5912_01,0,True,2,15.0,False,0.0,0.0,0.0,0.0,0.0,True,6,963,1
5913_01,1,False,2,36.0,False,0.0,6.0,0.0,1.0,1407.0,False,3,185,0
5915_01,0,False,2,32.0,False,0.0,0.0,39.0,0.0,749.0,False,4,382,1
5916_01,0,False,3,19.0,False,2.0,3.0,450.0,204.0,0.0,True,4,383,1
5919_01,1,False,0,26.0,False,0.0,2427.0,15.0,5.0,0.0,True,0,55,0
5920_01,0,False,2,33.0,False,48.0,94.0,756.0,308.0,0.0,False,5,1223,0
5921_01,0,True,2,38.0,False,0.0,0.0,0.0,0.0,0.0,True,6,959,0
5921_02,0,False,2,22.0,False,0.0,0.0,859.0,62.0,0.0,False,5,1224,0
5922_01,0,False,2,32.0,False,0.0,0.0,0.0,0.0,0.0,False,6,960,0
5923_01,2,True,0,30.0,False,0.0,0.0,0.0,0.0,0.0,True,5,1129,1
5924_01,0,False,2,51.0,False,152.0,55.0,25.0,74.0,289.0,False,5,1225,0
5925_01,1,False,2,29.0,False,0.0,1644.0,0.0,0.0,3780.0,False,1,226,1
5925_02,1,False,2,16.0,False,0.0,2002.0,0.0,96.0,69.0,True,1,226,1
5925_03,1,False,2,32.0,False,0.0,0.0,0.0,241.0,4757.0,False,1,226,1
5927_01,1,False,0,24.0,False,0.0,2421.0,0.0,725.0,2300.0,False,1,201,0
5927_02,1,False,3,23.0,False,0.0,109.0,0.0,4810.0,25.0,False,1,201,0
5927_03,1,True,0,46.0,False,0.0,0.0,0.0,0.0,0.0,True,1,201,0
5927_04,1,,0,49.0,False,0.0,1264.0,0.0,5474.0,104.0,False,1,201,0
5927_05,1,True,2,17.0,False,0.0,0.0,0.0,0.0,0.0,True,1,201,0
5927_06,1,False,0,35.0,False,4.0,3857.0,324.0,899.0,375.0,False,1,201,0
5927_07,1,False,0,43.0,False,0.0,1706.0,0.0,274.0,2056.0,False,1,201,0
5928_01,0,False,2,20.0,False,149.0,25.0,559.0,21.0,33.0,True,4,377,0
5930_01,1,True,0,24.0,False,0.0,0.0,0.0,0.0,0.0,True,1,227,1
5930_02,1,False,2,28.0,False,0.0,1014.0,0.0,2463.0,517.0,False,1,227,1
5930_03,1,True,0,19.0,False,0.0,0.0,0.0,0.0,0.0,True,1,227,1
5931_01,1,False,0,39.0,False,0.0,0.0,0.0,1854.0,171.0,False,0,56,0
5933_01,2,False,2,34.0,False,1547.0,485.0,97.0,59.0,0.0,False,5,1131,1
5934_01,0,False,2,29.0,False,89.0,1725.0,,0.0,3.0,True,6,962,0
5938_01,0,False,0,14.0,False,0.0,0.0,52.0,0.0,,True,4,384,1
5938_02,0,True,2,27.0,False,0.0,0.0,0.0,0.0,0.0,True,6,967,1
5939_01,3,False,2,30.0,False,628.0,0.0,544.0,0.0,126.0,False,4,385,1
5941_01,0,False,2,27.0,False,72.0,914.0,0.0,0.0,7.0,True,4,386,1
5944_01,0,True,1,32.0,False,0.0,0.0,0.0,0.0,0.0,True,6,969,1
5945_01,0,True,2,7.0,False,0.0,0.0,0.0,0.0,0.0,True,6,970,1
5945_02,0,True,0,34.0,False,0.0,0.0,0.0,0.0,0.0,True,6,970,1
5945_03,0,False,1,47.0,False,163.0,2.0,11.0,593.0,0.0,True,6,970,1
5946_01,2,False,2,19.0,False,300.0,5.0,642.0,0.0,0.0,False,4,387,1
5947_01,1,True,2,52.0,False,0.0,0.0,0.0,0.0,0.0,True,4,388,1
5949_01,2,False,2,19.0,False,758.0,425.0,0.0,0.0,0.0,False,3,180,1
5949_02,2,True,2,18.0,False,0.0,0.0,0.0,0.0,0.0,True,5,1132,1
5950_01,0,False,2,32.0,False,,5.0,0.0,64.0,0.0,False,4,378,0
5951_01,0,False,0,21.0,False,423.0,0.0,172.0,0.0,,False,5,1133,1
5952_01,2,,0,22.0,False,0.0,0.0,0.0,0.0,0.0,True,5,1134,1
5953_01,2,False,2,13.0,False,157.0,0.0,1199.0,0.0,14.0,False,4,390,1
5954_01,2,False,2,25.0,False,2093.0,0.0,6.0,0.0,0.0,False,4,391,1
5955_01,2,False,2,33.0,False,836.0,0.0,155.0,31.0,0.0,False,4,392,1
5955_02,2,False,2,27.0,False,1379.0,0.0,414.0,0.0,805.0,False,5,1135,1
5956_01,0,False,2,21.0,False,12.0,0.0,0.0,1658.0,0.0,False,4,379,0
5957_01,1,True,0,17.0,False,0.0,0.0,0.0,0.0,0.0,True,1,203,0
5957_02,1,True,0,15.0,False,0.0,0.0,0.0,0.0,0.0,True,1,203,0
5957_03,1,False,0,58.0,True,2.0,3862.0,0.0,1482.0,73.0,False,1,203,0
5959_01,1,False,2,29.0,False,1.0,2809.0,97.0,61.0,1227.0,False,3,181,1
5959_02,1,True,2,34.0,False,0.0,0.0,0.0,0.0,0.0,True,3,181,1
5960_01,1,False,2,28.0,False,0.0,4780.0,1761.0,1.0,247.0,True,2,222,1
5960_02,1,False,2,29.0,False,3215.0,1211.0,4.0,7.0,417.0,True,2,222,1
5960_03,1,True,0,25.0,False,0.0,0.0,0.0,0.0,0.0,True,2,222,1
5963_01,2,False,0,23.0,False,112.0,1184.0,143.0,2.0,585.0,False,5,1228,0
5965_01,0,False,2,22.0,False,0.0,40.0,689.0,0.0,79.0,True,6,964,0
5967_01,0,True,0,38.0,False,,0.0,0.0,0.0,0.0,True,6,965,0
5967_02,0,False,2,38.0,False,0.0,784.0,0.0,0.0,0.0,True,6,965,0
5967_03,0,False,2,0.0,False,0.0,0.0,0.0,0.0,0.0,False,6,965,0
5968_01,0,False,2,27.0,False,17.0,0.0,0.0,49.0,867.0,False,5,1229,0
5969_01,0,True,2,0.0,False,0.0,0.0,0.0,0.0,0.0,True,6,972,1
5969_02,0,False,0,37.0,False,0.0,698.0,0.0,,6.0,False,5,1137,1
5969_03,0,False,2,2.0,False,0.0,0.0,0.0,0.0,0.0,True,6,972,1
5970_01,1,True,0,40.0,False,0.0,0.0,0.0,0.0,0.0,True,1,229,1
5971_01,2,False,2,47.0,False,448.0,0.0,891.0,0.0,235.0,False,5,1230,0
5972_01,0,False,2,34.0,False,0.0,11.0,610.0,591.0,769.0,True,5,1138,1
5973_01,2,False,2,43.0,False,1086.0,4.0,202.0,401.0,0.0,False,5,1139,1
5974_01,2,True,0,21.0,False,0.0,0.0,0.0,0.0,0.0,True,3,186,0
5975_01,1,True,0,43.0,False,0.0,0.0,0.0,0.0,0.0,True,4,380,0
5976_01,2,False,2,33.0,False,3090.0,0.0,808.0,0.0,0.0,False,3,182,1
5977_01,1,False,2,28.0,False,0.0,0.0,0.0,0.0,0.0,True,1,230,1
5977_02,1,False,0,57.0,False,200.0,9.0,0.0,,24133.0,False,1,230,1
5977_03,1,False,2,27.0,False,0.0,0.0,0.0,0.0,0.0,True,1,230,1
5977_04,1,False,2,46.0,False,0.0,3259.0,761.0,4423.0,0.0,False,1,230,1
5980_01,1,False,0,19.0,False,0.0,,0.0,2.0,9.0,True,2,223,1
5981_01,2,False,2,27.0,False,441.0,0.0,397.0,471.0,0.0,False,5,1140,1
5981_02,3,False,2,2.0,False,0.0,0.0,0.0,0.0,0.0,True,5,1140,1
5981_03,2,False,2,0.0,False,0.0,0.0,0.0,0.0,0.0,True,5,1140,1
5983_01,2,False,2,25.0,True,1442.0,0.0,0.0,0.0,13.0,False,5,1233,0
5983_02,2,True,2,47.0,False,0.0,0.0,0.0,0.0,0.0,True,5,1233,0
5984_01,2,False,1,38.0,False,1208.0,0.0,13.0,38.0,0.0,True,3,187,0
5984_02,2,False,2,24.0,False,555.0,0.0,618.0,0.0,0.0,False,4,381,0
5985_01,0,False,2,24.0,False,276.0,0.0,0.0,0.0,489.0,True,5,1234,0
5986_01,1,,2,25.0,False,0.0,0.0,0.0,0.0,0.0,True,3,188,0
5987_01,0,False,2,29.0,False,0.0,5.0,6.0,0.0,,True,6,973,1
5988_01,2,False,0,44.0,False,2956.0,0.0,10.0,12.0,692.0,False,5,1235,0
5989_01,3,False,2,20.0,False,0.0,0.0,,703.0,0.0,False,5,1141,1
5990_01,0,True,2,23.0,False,0.0,0.0,0.0,0.0,0.0,True,6,974,1
5991_01,1,False,0,26.0,False,0.0,9641.0,51.0,224.0,2428.0,True,2,224,1
5992_01,0,True,1,20.0,False,0.0,0.0,0.0,0.0,0.0,True,6,975,1
5993_01,2,True,2,27.0,False,0.0,0.0,0.0,0.0,0.0,True,4,394,1
5994_01,0,False,0,23.0,False,94.0,132.0,0.0,967.0,5.0,False,5,1236,0
5995_01,0,True,1,33.0,False,0.0,0.0,0.0,0.0,0.0,True,6,967,0
5998_01,0,False,2,30.0,False,477.0,0.0,8.0,0.0,323.0,True,6,977,1
5999_01,0,False,2,32.0,False,0.0,104.0,2.0,0.0,801.0,True,6,968,0
6000_01,2,False,2,19.0,False,781.0,0.0,295.0,613.0,0.0,False,8,Unknown,2
